loss,dimension_loss,orientation_loss,confidence_loss,dimension_mse,orientation_mse,confidence_accuracy,val_loss,val_dimension_loss,val_orientation_loss,val_confidence_loss,val_dimension_mse,val_orientation_mse,val_confidence_accuracy
0.1673243194818496,0.0049958704039454,0.0750019252300262,0.0596841722726821,0.0049958704039454,0.7432511448860168,0.9340277910232544,0.2552909553050995,0.0046456647105515,0.1144056320190429,0.1209083721041679,0.0046456647105515,0.7379636764526367,0.8149038553237915
0.1617277264595031,0.0045714159496128,0.0737232491374015,0.0565715618431568,0.0045714159496128,0.7433564066886902,0.9407551884651184,0.2470180243253708,0.0046133501455187,0.1124642640352249,0.1105097234249115,0.0046133501455187,0.7381255030632019,0.8341346383094788
0.1628942787647247,0.0044930586591362,0.0753039121627807,0.0549462549388408,0.0044930586591362,0.743179440498352,0.9390190839767456,0.2350764274597168,0.0038973046466708,0.1095173880457878,0.1026276275515556,0.0038973046466708,0.7383710741996765,0.854567289352417
0.1517461687326431,0.0041845655068755,0.0705040171742439,0.0501345992088317,0.0041845655068755,0.7436248660087585,0.9470486044883728,0.2299597561359405,0.0042677945457398,0.1073618680238723,0.0951559692621231,0.0042677945457398,0.7385507225990295,0.864182710647583
0.1515178382396698,0.0041966163553297,0.0716332420706749,0.0461697727441787,0.0041966163553297,0.7434886693954468,0.9503037929534912,0.2141038626432418,0.0035133897326886,0.1050640344619751,0.0778817012906074,0.0035133897326886,0.7387421727180481,0.8894230723381042
0.1456441283226013,0.0040018204599618,0.0683881565928459,0.0461054965853691,0.0040018204599618,0.743776261806488,0.9481337070465088,0.2070949822664261,0.0032759981695562,0.1023654639720916,0.0743335634469986,0.0032759981695562,0.73896723985672,0.9038461446762084
0.1431981176137924,0.0039423438720405,0.0681332871317863,0.0425729490816593,0.0039423438720405,0.7437927722930908,0.955078125,0.1990241408348083,0.0032856238540261,0.0990703180432319,0.0679810941219329,0.0032856238540261,0.7392416596412659,0.917067289352417
0.1371878981590271,0.0038146930746734,0.0656185448169708,0.0393731854856014,0.0038146930746734,0.7440338134765625,0.9557291865348816,0.1903025060892105,0.0031097535975277,0.0970192775130271,0.0584496445953846,0.0031097535975277,0.7394125461578369,0.921875
0.1372063755989074,0.0036786822602152,0.066904678940773,0.0369118750095367,0.0036786822602152,0.743896484375,0.958984375,0.1879213452339172,0.0028805723413825,0.0967120006680488,0.0569009147584438,0.0028805723413825,0.7394381761550903,0.9242788553237916
0.1341196447610855,0.003458104096353,0.0663444623351097,0.0346248485147953,0.003458104096353,0.7439746856689453,0.962890625,0.1828126311302185,0.0026483896654099,0.0963595956563949,0.0500626042485237,0.0026483896654099,0.7394676208496094,0.932692289352417
0.1252156347036361,0.0033866560552269,0.0613085217773914,0.0326391905546188,0.0033866560552269,0.7443950176239014,0.9618055820465088,0.1752805858850479,0.0025537670589983,0.0912513583898544,0.0512694716453552,0.0025537670589983,0.7398932576179504,0.9278846383094788
0.1239262148737907,0.003226889995858,0.0619246363639831,0.0298095643520355,0.003226889995858,0.7443183660507202,0.9659287929534912,0.1629319041967392,0.002485410310328,0.0870680883526802,0.0398054346442222,0.002485410310328,0.7402419447898865,0.9399038553237916
0.1216626018285751,0.0031157648190855,0.0609785467386245,0.0292319655418396,0.0031157648190855,0.7443812489509583,0.966796875,0.1613850444555282,0.0023534873034805,0.0864418074488639,0.03990975394845,0.0023534873034805,0.7402941584587097,0.9435096383094788
0.1176885664463043,0.0029116680379956,0.059494063258171,0.0277782641351223,0.0029116680379956,0.7445155382156372,0.9691840410232544,0.1615440100431442,0.0021142018958926,0.0882409363985061,0.0372232273221015,0.0021142018958926,0.7401441335678101,0.942307710647583
0.1170784085988998,0.0030203352216631,0.0596393756568431,0.0250353887677192,0.0030203352216631,0.7444971799850464,0.97265625,0.1562619358301162,0.0022294772788882,0.0853179544210434,0.0342752709984779,0.0022294772788882,0.7403877377510071,0.9447115659713744
0.1135774329304695,0.0027263546362519,0.0583221651613712,0.0249248184263706,0.0027263546362519,0.7446165680885315,0.9709201455116272,0.1538467705249786,0.0020633444655686,0.0833935439586639,0.036879476159811,0.0020633444655686,0.7405481338500977,0.9459134340286256
1.9085756540298462,0.05747418850660324,0.8924367427825928,0.565100371837616,0.05747418850660324,0.6749900579452515,0.3213975727558136,1.0250811576843262,0.08362658321857452,0.2714973986148834,0.3994041085243225,0.08362658321857452,0.724959671497345,0.35817307233810425
0.682741641998291,0.013331180438399315,0.28836768865585327,0.36706840991973877,0.013331180438399315,0.7253846526145935,0.5071614384651184,0.9696749448776245,0.08152277767658234,0.2652035057544708,0.3285112977027893,0.08152277767658234,0.7254678010940552,0.41586539149284363
0.5529370307922363,0.012310605496168137,0.22824065387248993,0.2980460822582245,0.012310605496168137,0.7303996682167053,0.5787760615348816,0.8082059025764465,0.060126446187496185,0.23862536251544952,0.2992713749408722,0.060126446187496185,0.7276120185852051,0.4663461446762085
0.4788414239883423,0.01193157210946083,0.19094187021255493,0.2655413746833801,0.01193157210946083,0.7334712147712708,0.6085069179534912,0.6667556166648865,0.03264262527227402,0.24173687398433685,0.28187426924705505,0.03264262527227402,0.7276040315628052,0.4579326808452606
0.43475648760795593,0.011525503359735012,0.17067541182041168,0.24223178625106812,0.011525503359735012,0.7351775765419006,0.6595051884651184,0.5742887258529663,0.024374548345804214,0.2114490419626236,0.27048489451408386,0.024374548345804214,0.7301117777824402,0.4146634638309479
0.3878619372844696,0.01092076487839222,0.14747701585292816,0.22408512234687805,0.01092076487839222,0.7371180653572083,0.6963975429534912,0.4988901913166046,0.01623597927391529,0.19074958562850952,0.2631717324256897,0.01623597927391529,0.7319195866584778,0.3858173191547394
0.35757043957710266,0.010126406326889992,0.13460737466812134,0.2100546807050705,0.010126406326889992,0.7382234930992126,0.7204861044883728,0.47743844985961914,0.015041053295135498,0.18456943333148956,0.2507581114768982,0.015041053295135498,0.7323278188705444,0.45913460850715637
0.3300858736038208,0.009301561862230301,0.12268143147230148,0.1991119682788849,0.009301561862230301,0.7391681671142578,0.7400173544883728,0.4340260922908783,0.011656608432531357,0.1671105921268463,0.2501542866230011,0.011656608432531357,0.7335715293884277,0.4711538553237915
0.32090792059898376,0.009029326029121876,0.1205303966999054,0.18993130326271057,0.009029326029121876,0.7393758296966553,0.748046875,0.40785306692123413,0.010492080822587013,0.15574154257774353,0.24356061220169067,0.010492080822587013,0.7347619533538818,0.520432710647583
0.30306416749954224,0.008942442014813423,0.11188653856515884,0.1810443103313446,0.008942442014813423,0.7400873899459839,0.7510850429534912,0.4067228138446808,0.00895620509982109,0.1612439900636673,0.2401515692472458,0.00895620509982109,0.7344139218330383,0.5288461446762085
0.2868015468120575,0.008032082580029964,0.10651195049285889,0.17374645173549652,0.008032082580029964,0.7405438423156738,0.7717013955116272,0.4079291522502899,0.00840709451586008,0.16590121388435364,0.2340836524963379,0.00840709451586008,0.7337773442268372,0.5168269276618958
0.2758901119232178,0.007753710728138685,0.10341504216194153,0.16399794816970825,0.007753710728138685,0.7408189177513123,0.7866753339767456,0.40217602252960205,0.007699325680732727,0.16643740236759186,0.22804655134677887,0.007699325680732727,0.7337337732315063,0.546875
0.26368582248687744,0.007684412878006697,0.09783216565847397,0.15703095495700836,0.007684412878006697,0.7412716150283813,0.8042534589767456,0.41775500774383545,0.007088572718203068,0.18031325936317444,0.22368460893630981,0.007088572718203068,0.7327295541763306,0.567307710647583
0.2527162432670593,0.006933914497494698,0.09513618797063828,0.15068486332893372,0.006933914497494698,0.7414564490318298,0.8135850429534912,0.4027242958545685,0.006553816143423319,0.17591024935245514,0.21217958629131317,0.006553816143423319,0.7330999970436096,0.6213942170143127
0.2466086745262146,0.006938060745596886,0.09310176968574524,0.14453136920928955,0.006938060745596886,0.7416587471961975,0.822265625,0.432237833738327,0.007022136822342873,0.19510231912136078,0.20894736051559448,0.007022136822342873,0.7316129803657532,0.6346153616905212
0.23762968182563782,0.006747616454958916,0.08996948599815369,0.1378747671842575,0.006747616454958916,0.74190753698349,0.8415798544883728,0.4128535985946655,0.005724354647099972,0.18700183928012848,0.20745804905891418,0.005724354647099972,0.7321804761886597,0.6165865659713745
0.2278781682252884,0.006158983800560236,0.08688864856958389,0.1335006058216095,0.006158983800560236,0.7421885132789612,0.8413628339767456,0.40236222743988037,0.005850750021636486,0.18161273002624512,0.20137879252433777,0.005850750021636486,0.7323631048202515,0.651442289352417
0.21982194483280182,0.0058104353956878185,0.08411595225334167,0.12919169664382935,0.0058104353956878185,0.7424072027206421,0.8493923544883728,0.40220314264297485,0.005277489311993122,0.18535467982292175,0.19556744396686554,0.005277489311993122,0.7323251366615295,0.6682692170143127
0.2111719250679016,0.005394303239881992,0.08199144899845123,0.12242648005485535,0.005394303239881992,0.7425689697265625,0.8589409589767456,0.3710089921951294,0.005031808279454708,0.16954873502254486,0.18305373191833496,0.005031808279454708,0.7337641716003418,0.707932710647583
0.2045341283082962,0.005484447814524174,0.07896986603736877,0.11731428653001785,0.005484447814524174,0.7428321242332458,0.8734809160232544,0.37191104888916016,0.00493707787245512,0.17163993418216705,0.1795315444469452,0.00493707787245512,0.7331942319869995,0.7115384340286255
0.2012135237455368,0.005347952246665955,0.07901421189308167,0.11190479248762131,0.005347952246665955,0.7428034543991089,0.8745659589767456,0.349952757358551,0.004728824831545353,0.15943241119384766,0.17431999742984772,0.004728824831545353,0.7344885468482971,0.7319711446762085
0.19218282401561737,0.0048346202820539474,0.0761735737323761,0.10749880969524384,0.0048346202820539474,0.7430821657180786,0.8917100429534912,0.3452090919017792,0.004437119700014591,0.16121314465999603,0.1624075472354889,0.004437119700014591,0.7344653010368347,0.770432710647583
0.1819727122783661,0.004724171478301287,0.07223942875862122,0.0999855101108551,0.004724171478301287,0.7433682084083557,0.8962673544883728,0.30006301403045654,0.004108714871108532,0.1370915025472641,0.1477644145488739,0.004108714871108532,0.7363470792770386,0.8040865659713745
0.1803838610649109,0.004579401575028896,0.07314206659793854,0.09554746001958847,0.004579401575028896,0.743301272392273,0.9012587070465088,0.27232277393341064,0.004002696368843317,0.1215648502111435,0.13992398977279663,0.004002696368843317,0.7373671531677246,0.7980769276618958
0.17321433126926422,0.0043473150581121445,0.0701894462108612,0.09238716959953308,0.0043473150581121445,0.7435472011566162,0.9025607705116272,0.25047987699508667,0.0039892541244626045,0.11082934588193893,0.12857915461063385,0.0039892541244626045,0.7383818030357361,0.8341346383094788
0.16734352707862854,0.004143220372498035,0.06978441029787064,0.08390159904956818,0.004143220372498035,0.7435805797576904,0.9201388955116272,0.23605942726135254,0.0039551230147480965,0.1043153703212738,0.11962147802114487,0.0039551230147480965,0.7389250993728638,0.848557710647583
0.16103409230709076,0.0037929899990558624,0.06732238829135895,0.08217112720012665,0.0037929899990558624,0.743832528591156,0.9129774570465088,0.22191999852657318,0.0036596828140318394,0.09872352331876755,0.1110725849866867,0.0036596828140318394,0.7395413517951965,0.859375
0.15163633227348328,0.003866723505780101,0.06303518265485764,0.07549987733364105,0.003866723505780101,0.7441735863685608,0.9279513955116272,0.21303831040859222,0.003805806627497077,0.09455639868974686,0.10434936732053757,0.003805806627497077,0.7398899793624878,0.8737980723381042
0.14661255478858948,0.0036297685001045465,0.06268061697483063,0.06888554245233536,0.0036297685001045465,0.744208037853241,0.9377170205116272,0.2107435017824173,0.005133953411132097,0.09295521676540375,0.09128187596797943,0.005133953411132097,0.7400244474411011,0.8918269276618958
0.14129163324832916,0.0035163594875484705,0.06100456416606903,0.06440595537424088,0.0035163594875484705,0.7443337440490723,0.9420573115348816,0.2099478840827942,0.006286487448960543,0.0900440663099289,0.08689868450164795,0.006286487448960543,0.740266740322113,0.8870192170143127
0.13775566220283508,0.0032897265627980232,0.06005507707595825,0.06244877353310585,0.0032897265627980232,0.7444004416465759,0.9407551884651184,0.2091238796710968,0.006819290574640036,0.09007887542247772,0.07981821894645691,0.006819290574640036,0.7405411005020142,0.9086538553237915
0.1342780590057373,0.003182309679687023,0.059966351836919785,0.05683396756649017,0.003182309679687023,0.7444222569465637,0.9455295205116272,0.19122855365276337,0.0051886956207454205,0.08729764819145203,0.06867717206478119,0.0051886956207454205,0.7402227520942688,0.9134615659713745
0.12899310886859894,0.0032150689512491226,0.057484667748212814,0.05338154733181,0.0032150689512491226,0.7446379065513611,0.9500868320465088,0.18778954446315765,0.005021142773330212,0.08644454181194305,0.06603403389453888,0.005021142773330212,0.7404057383537292,0.921875
0.12647581100463867,0.0030698999762535095,0.05712784826755524,0.050869107246398926,0.0030698999762535095,0.7446900606155396,0.9483506679534912,0.18007834255695343,0.0039583537727594376,0.08642955869436264,0.06128449738025665,0.0039583537727594376,0.7406907081604004,0.9290865659713745
0.12067414820194244,0.002787299221381545,0.05613704398274422,0.04506416246294975,0.002787299221381545,0.7447688579559326,0.9583333134651184,0.17187047004699707,0.0039900122210383415,0.08305621892213821,0.054672155529260635,0.0039900122210383415,0.7408574819564819,0.9362980723381042
0.11621066182851791,0.0026573115028440952,0.053836822509765625,0.04433774575591087,0.0026573115028440952,0.7449603080749512,0.95703125,0.16660387814044952,0.003635199274867773,0.0821942538022995,0.050273001194000244,0.003635199274867773,0.7409268617630005,0.9350961446762085
0.1129399836063385,0.002775192027911544,0.052598971873521805,0.04033109173178673,0.002775192027911544,0.7450622916221619,0.96484375,0.1575797200202942,0.0031058131717145443,0.07885570079088211,0.047534190118312836,0.0031058131717145443,0.7409262657165527,0.932692289352417
0.10925936698913574,0.0024408800527453423,0.05271901190280914,0.035952914506196976,0.0024408800527453423,0.7450055480003357,0.9661458134651184,0.15693987905979156,0.002969208173453808,0.0795585960149765,0.04551190510392189,0.002969208173453808,0.7412568926811218,0.9350961446762085
0.10539510846138,0.0024075370747596025,0.05044596269726753,0.03537692874670029,0.0024075370747596025,0.7451916933059692,0.9661458134651184,0.15050333738327026,0.002721139695495367,0.07843002676963806,0.03850517421960831,0.002721139695495367,0.7410709857940674,0.9471153616905212
0.10489681363105774,0.002286138478666544,0.051670100539922714,0.03192192316055298,0.002286138478666544,0.745083212852478,0.9730902910232544,0.14722998440265656,0.002397039206698537,0.07744720578193665,0.03814797103404999,0.002397039206698537,0.7411526441574097,0.9411057829856873
